0,200000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
0,400000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
0,600000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
0,800000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
1,0,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
0,200000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
0,400000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
0,600000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
0,809000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
1,9000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
1,202000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
1,402000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
1,602000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
1,802000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
2,2000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
2,202000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
2,402000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
2,602000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
2,802000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
3,2000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
3,202000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
3,402000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
3,602000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
3,802000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
4,2000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
4,202000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
4,402000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
4,602000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
4,802000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
5,2000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
5,202000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
5,402000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
5,602000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
5,802000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22499999403953552
6,2000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500000894069672
6,202000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500000894069672
6,402000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500000894069672
6,602000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500000894069672
6,802000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500000894069672
7,2000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500000894069672
7,202000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2250000238418579
7,402000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2250000387430191
7,602000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2250000536441803
7,802000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2250000685453415
8,2000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500009834766388
8,202000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500015795230865
8,402000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500021755695343
8,602000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2250003218650818
8,802000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500048577785492
9,2000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500070929527283
9,202000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2250010371208191
9,402000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2250015139579773
9,603000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2250022143125534
9,803000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500324249267578
10,3000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500474750995636
10,203000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22500695288181305
10,403000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22501017153263092
10,603000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22501492500305176
10,803000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2250218540430069
11,3000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22503192722797394
11,203000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22504675388336182
11,403000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22506844997406006
11,603000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22510041296482086
11,803000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22514702379703522
12,3000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22521525621414185
12,203000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22531455755233765
12,403000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22546054422855377
12,603000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22567550837993622
12,803000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22598877549171448
13,3000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.22644685208797455
13,203000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2271156758069992
13,403000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2280890941619873
13,603000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2294960618019104
13,803000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.23148775100708008
14,3000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2342446744441986
14,203000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.23779429495334625
14,403000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24154847860336304
14,603000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2437160760164261
14,803000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24364478886127472
15,3000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24356326460838318
15,203000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24348194897174835
15,403000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24340151250362396
15,603000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24332073330879211
15,803000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2432408481836319
16,3000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24316181242465973
16,203000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2430824488401413
16,403000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2430039644241333
16,603000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24292632937431335
